card_id,name_jp,name_en,category,stage,evolves_from,hp,type,weakness,resistance,retreat,ex,mega_ex,ace_spec,tera,basic,ability_name,ability_text,max_attack_damage,best_damage_per_energy,deck_usage_count,total_copies,avg_copies_when_used,is_staple,expansion,collection_no,in_engine,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,attack3_name,attack3_cost,attack3_damage,attack3_effect
903,ハクリュー,Dragonair,ポケモン/1進化,ポケモン/1進化,ミニリュウ,100,竜,,,2,0,0,0,0,0,しんかのみちびき,このポケモンにエネルギーがついているなら、自分の番に1回使える。自分の山札から進化ポケモンを1枚選び、相手に見せて、手札に加える。そして山札を切る。,60,30.0,0,0,0,0,M2a,125/193,1,しっぽのムチ,水雷,60,,,,,,,,,
904,メガカイリューex,Mega Dragonite ex,ポケモン/2進化,ポケモン/2進化,ハクリュー,370,竜,,,2,0,1,0,0,0,スカイキャリー,自分の番に1回使える。自分のバトルポケモンをベンチポケモンと入れ替える。,330,110.0,0,0,0,0,M2a,126/193,1,リューノグライド,水雷雷,330,このポケモンについているエネルギーを2個選び、トラッシュする。,,,,,,,,
905,レックウザ,Rayquaza,ポケモン/たね,ポケモン/たね,,120,竜,,,1,0,0,0,0,1,,,130,43.3,0,0,0,0,M2a,127/193,1,アサルトブレイク,雷●,20,この番に、このポケモンがベンチからバトル場に出ていたなら、90ダメージ追加。,ドラゴンクロー,炎雷●,130,,,,,
906,Nのゼクロム,N's Zekrom,トレーナーのポケモン（N）,ポケモン/たね,,130,竜,,,2,0,0,0,0,1,,,250,62.5,0,0,0,0,M2a,129/193,1,ひきさく,●●●,70,このワザのダメージは、相手のバトルポケモンにかかっている効果を計算しない。,ランページサンダー,炎雷雷●,250,次の自分の番、このポケモンはワザが使えない。,,,,
907,オンバット,Noibat,ポケモン/たね,ポケモン/たね,,70,竜,,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,M2a,130/193,1,ガラクタはこび,●,,自分の山札から「ポケモンのどうぐ」を1枚選び、相手に見せて、手札に加える。そして山札を切る。,かみつく,超悪,30,,,,,
908,オンバーン,Noivern,ポケモン/1進化,ポケモン/1進化,オンバット,120,竜,,,,0,0,0,0,0,,,70,35.0,0,0,0,0,M2a,131/193,1,こうそくいどう,●●,40,コインを1回投げオモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。,きょうかスラッシュ,超悪,70,このポケモンに「ポケモンのどうぐ」がついているなら、70ダメージ追加。,,,,
909,エリカのナゾノクサ,Erika's Oddish,トレーナーのポケモン（エリカ）,ポケモン/たね,,60,草,炎,,1,0,0,0,0,1,,,30,30.0,0,0,0,0,MC,001/742,1,とつげき,草,30,このポケモンにも10ダメージ。,,,,,,,,
910,エリカのクサイハナ,Erika's Gloom,トレーナーのポケモン（エリカ）,ポケモン/1進化,エリカのナゾノクサ,90,草,炎,,1,0,0,0,0,0,,,50,25.0,0,0,0,0,MC,002/742,1,どくをとばす,草●,50,相手のバトルポケモンを【どく】にする。,,,,,,,,
911,エリカのラフレシアex,Erika's Vileplume ex,トレーナーのポケモン（エリカ）,ポケモン/2進化,エリカのクサイハナ,310,草,炎,,2,1,0,0,0,0,うるわしのかおり,自分の番に1回使える。自分のポケモン全員のHPを、それぞれ「30」回復する。,160,53.3,0,0,0,0,MC,003/742,1,パウダーブルーム,草草●,160,相手のバトルポケモンを【どく】と【ねむり】にする。,,,,,,,,
912,エリカのマダツボミ,Erika's Bellsprout,トレーナーのポケモン（エリカ）,ポケモン/たね,,60,草,炎,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,006/742,1,つるでうつ,草,20,,,,,,,,,
913,エリカのウツドン,Erika's Weepinbell,トレーナーのポケモン（エリカ）,ポケモン/1進化,エリカのマダツボミ,90,草,炎,,2,0,0,0,0,0,,,70,35.0,0,0,0,0,MC,007/742,1,とかす,草,30,,はっぱサイクロン,草●,70,次の自分の番、このポケモンはワザが使えない。,,,,
914,エリカのウツボット,Erika's Victreebel,トレーナーのポケモン（エリカ）,ポケモン/2進化,エリカのウツドン,150,草,炎,,3,0,0,0,0,0,,,130,43.3,0,0,0,0,MC,008/742,1,はなぞのロンド,草●,40×,自分の場の「エリカのポケモン」の数×40ダメージ。,ソーラービーム,草草●,130,,,,,
915,エリカのモンジャラ,Erika's Tangela,トレーナーのポケモン（エリカ）,ポケモン/たね,,80,草,炎,,2,0,0,0,0,1,ひゃっかりょうらん,自分の番に1回使える。自分の山札から「エリカのポケモン」を1枚選び、相手に見せて、手札に加える。そして山札を切る。,50,25.0,0,0,0,0,MC,014/742,1,しめつける,草●,50,コインを1回投げオモテなら、相手のバトルポケモンを【マヒ】にする。,,,,,,,,
916,ストライク,Scyther,ポケモン/たね,ポケモン/たね,,90,草,炎,,1,0,0,0,0,1,,,60,30.0,0,0,0,0,MC,015/742,1,きる,●,10,,スラッシュダウン,●●,60,次の自分の番、このポケモンは「スラッシュダウン」が使えない。,,,,
917,チコリータ,Chikorita,ポケモン/たね,ポケモン/たね,,70,草,炎,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,016/742,1,なきごえ,●,,次の相手の番、このワザを受けたポケモンが使うワザのダメージは「-20」される。,タネばくだん,草草,30,,,,,
918,ベイリーフ,Bayleef,ポケモン/1進化,ポケモン/1進化,チコリータ,100,草,炎,,2,0,0,0,0,0,,,60,30.0,0,0,0,0,MC,017/742,1,リーフステップ,草草,60,,,,,,,,,
919,メガメガニウムex,Mega Meganium ex,ポケモン/2進化,ポケモン/2進化,ベイリーフ,360,草,炎,,2,0,1,0,0,0,,,70,23.3,0,0,0,0,MC,018/742,1,ジャイアントブーケ,●●●,70,このポケモンについている【草】エネルギーの数×50ダメージ追加。,,,,,,,,
920,カプ・ブルル,Tapu Bulu,ポケモン/たね,ポケモン/たね,,140,草,炎,,3,0,0,0,0,1,,,220,55.0,0,0,0,0,MC,061/742,1,ウッドハンマー,草草●●,220,このポケモンにも30ダメージ。,,,,,,,,
921,カミッチュ,Dipplin,ポケモン/1進化,ポケモン/1進化,カジッチュ,90,草,炎,,3,0,0,0,0,0,,,20,20.0,0,0,0,0,MC,063/742,1,コーティングアタック,草,20,次の相手の番、このポケモンは【たね】ポケモンからワザのダメージを受けない。,,,,,,,,
922,ニャオハ,Sprigatito,ポケモン/たね,ポケモン/たね,,60,草,炎,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,065/742,1,ふみまくる,●,10×,コインを3回投げ、オモテの数×10ダメージ。,,,,,,,,
923,ニャローテ,Floragato,ポケモン/1進化,ポケモン/1進化,ニャオハ,90,草,炎,,1,0,0,0,0,0,,,30,15.0,0,0,0,0,MC,066/742,1,マジカルリーフ,●●,30,コインを1回投げオモテなら、30ダメージ追加し、このポケモンのHPを「30」回復する。,,,,,,,,
924,マスカーニャ,Meowscarada,ポケモン/2進化,ポケモン/2進化,ニャローテ,160,草,炎,,1,0,0,0,0,0,ショータイム,このポケモンがベンチにいるなら、自分の番に1回使える。このポケモンをバトルポケモンと入れ替える。,90,45.0,0,0,0,0,MC,067/742,1,ライジングブルーム,●●,90,相手のバトルポケモンが「ポケモン【ex】」なら、90ダメージ追加。,,,,,,,,
925,カプサイジ,Capsakid,ポケモン/たね,ポケモン/たね,,70,草,炎,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,076/742,1,とびだしヘッド,●●,20,,,,,,,,,
926,ヒトカゲ,Charmander,ポケモン/たね,ポケモン/たね,,80,炎,水,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,083/742,1,ほのおのツメ,炎●,30,,,,,,,,,
927,リザード,Charmeleon,ポケモン/1進化,ポケモン/1進化,ヒトカゲ,100,炎,水,,1,0,0,0,0,0,,,50,25.0,0,0,0,0,MC,084/742,1,ヒートブラスト,炎●,50,,,,,,,,,
928,メガリザードンYex,Mega Charizard Y ex,ポケモン/2進化,ポケモン/2進化,リザード,360,炎,水,,1,0,1,0,0,0,,,0,0.0,0,0,0,0,MC,085/742,1,プロージョンY,炎炎●,,このポケモンについているエネルギーを3個トラッシュし、相手のポケモン1匹に、280ダメージ。［ベンチは弱点・抵抗力を計算しない。］,,,,,,,,
929,ブーバー,Magmar,ポケモン/たね,ポケモン/たね,,80,炎,水,,2,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,091/742,1,やきこがす,炎●,30,コインを1回投げオモテなら、相手のバトルポケモンを【やけど】にする。,,,,,,,,
930,ポカブ,Tepig,ポケモン/たね,ポケモン/たね,,80,炎,水,,2,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,109/742,1,ひをはく,炎,20,,,,,,,,,
931,チャオブー,Pignite,ポケモン/1進化,ポケモン/1進化,ポカブ,110,炎,水,,3,0,0,0,0,0,,,70,23.3,0,0,0,0,MC,111/742,1,ほのおでこがす,炎炎●,70,相手のバトルポケモンを【やけど】にする。,,,,,,,,
932,メガエンブオーex,Mega Emboar ex,ポケモン/2進化,ポケモン/2進化,チャオブー,380,炎,水,,4,0,1,0,0,0,,,320,106.7,0,0,0,0,MC,113/742,1,クリムゾンボム,炎炎●,320,このポケモンにも60ダメージ。,,,,,,,,
933,メラルバ,Larvesta,ポケモン/たね,ポケモン/たね,,70,炎,水,,2,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,121/742,1,ぶつかる,●,10,,ひをはく,炎●,20,,,,,
934,マルヤクデ,Centiskorch,ポケモン/1進化,ポケモン/1進化,ヤクデ,130,炎,水,,2,0,0,0,0,0,,,130,130.0,0,0,0,0,MC,141/742,1,もえるねっぱ,炎,130,自分のベンチポケモン全員にも、それぞれ30ダメージ。［ベンチは弱点・抵抗力を計算しない。］,ヒートブラスト,●●●,80,,,,,
935,ホゲータ,Fuecoco,ポケモン/たね,ポケモン/たね,,80,炎,水,,2,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,142/742,1,ねつでこがす,炎●,20,相手のバトルポケモンを【やけど】にする。,,,,,,,,
936,アチゲータ,Crocalor,ポケモン/1進化,ポケモン/1進化,ホゲータ,110,炎,水,,3,0,0,0,0,0,,,30,15.0,0,0,0,0,MC,143/742,1,ヒートブレス,炎●,30,コインを1回投げオモテなら、50ダメージ追加。,,,,,,,,
937,ワニノコ,Totodile,ポケモン/たね,ポケモン/たね,,80,水,雷,,1,0,0,0,0,1,,,40,20.0,0,0,0,0,MC,165/742,1,ちょっとつっこむ,水水,40,このポケモンにも10ダメージ。,,,,,,,,
938,アリゲイツ,Croconaw,ポケモン/1進化,ポケモン/1進化,ワニノコ,100,水,雷,,2,0,0,0,0,0,,,50,25.0,0,0,0,0,MC,167/742,1,かみくだく,水水,50,コインを1回投げオモテなら、相手のバトルポケモンについているエネルギーを1個選び、トラッシュする。,,,,,,,,
939,メガオーダイルex,Mega Feraligatr ex,ポケモン/2進化,ポケモン/2進化,アリゲイツ,370,水,雷,,3,0,1,0,0,0,,,200,66.7,0,0,0,0,MC,169/742,1,キラークランチ,水水●,200,相手のバトルポケモンにダメカンがのっているなら、200ダメージ追加。,,,,,,,,
940,オニゴーリ,Glalie,ポケモン/1進化,ポケモン/1進化,ユキワラシ,120,水,鋼,,2,0,0,0,0,0,,,140,46.7,0,0,0,0,MC,187/742,1,ダメージビート,水,20×,相手のバトルポケモンにのっているダメカンの数×20ダメージ。,クレイジーヘッズ,水●●,140,このポケモンについているエネルギーを1個選び、トラッシュする。,,,,
941,タマザラシ,Spheal,ポケモン/たね,ポケモン/たね,,70,水,鋼,,2,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,188/742,1,こなゆき,水,10,相手のバトルポケモンを【ねむり】にする。,,,,,,,,
942,トドグラー,Sealeo,ポケモン/1進化,ポケモン/1進化,タマザラシ,100,水,鋼,,3,0,0,0,0,0,,,60,30.0,0,0,0,0,MC,189/742,1,つきたおし,水,30,,アイスボール,水水,60,,,,,
943,トドゼルガ,Walrein,ポケモン/2進化,ポケモン/2進化,トドグラー,170,水,鋼,,3,0,0,0,0,0,,,170,85.0,0,0,0,0,MC,190/742,1,とうけつファング,水,60,次の相手の番、ついているエネルギーが2個以下のポケモン全員は、ワザが使えない。（新しく場に出したポケモンもふくむ。）,メガトンフォール,水水,170,このポケモンにも50ダメージ。,,,,
944,レジアイスex,Regice ex,ポケモン/たね,ポケモン/たね,,230,水,鋼,,3,1,0,0,0,1,,,140,35.0,0,0,0,0,MC,192/742,1,レジチャージ,●,,自分のトラッシュから「基本【水】エネルギー」を2枚まで選び、このポケモンにつける。,アイスプリズン,水●●●,140,このポケモンについているエネルギーを2個トラッシュし、相手のバトルポケモンを【マヒ】にする。,,,,
945,ケロマツ,Froakie,ポケモン/たね,ポケモン/たね,,60,水,雷,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,206/742,1,みずかけ,水●,20,,,,,,,,,
946,ウッウ,Cramorant,ポケモン/たね,ポケモン/たね,,110,水,雷,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,210/742,1,みずでっぽう,水,20,,スピットシュート,●●●,,このポケモンについているエネルギーをすべてトラッシュし、相手のポケモン1匹に、120ダメージ。［ベンチは弱点・抵抗力を計算しない。］,,,,
947,クワッス,Quaxly,ポケモン/たね,ポケモン/たね,,60,水,雷,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,211/742,1,つばめがえし,水,10,コインを1回投げオモテなら、20ダメージ追加。,,,,,,,,
948,ピカチュウ,Pikachu,ポケモン/たね,ポケモン/たね,,70,雷,闘,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,225/742,1,しっぽでたたく,雷,10,,プチボルト,雷●,30,,,,,
949,ライチュウ,Raichu,ポケモン/1進化,ポケモン/1進化,ピカチュウ,130,雷,闘,,1,0,0,0,0,0,,,150,50.0,0,0,0,0,MC,226/742,1,クイックアタック,雷,20,コインを1回投げオモテなら、50ダメージ追加。,ストロングボルト,雷雷●,150,このポケモンについている【雷】エネルギーを1個選び、トラッシュする。,,,,
950,コイル,Magnemite,ポケモン/たね,ポケモン/たね,,60,雷,闘,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,231/742,1,ピッカリだま,雷,20,,,,,,,,,
951,ビリリダマex,Voltorb ex,ポケモン/たね,ポケモン/たね,,170,雷,闘,,1,1,0,0,0,1,,,100,33.3,0,0,0,0,MC,233/742,1,ひゃくれつボール,●●●,100,ウラが出るまでコインを投げ、オモテの数×100ダメージ追加。,,,,,,,,
952,サンダー,Zapdos,ポケモン/たね,ポケモン/たね,,110,雷,雷,闘,1,0,0,0,0,1,,,80,26.7,0,0,0,0,MC,239/742,1,ついげきボルト,雷●,20,相手のバトルポケモンにのっているダメカンの数×10ダメージ追加。,ドリルくちばし,雷●●,80,,,,,
953,サンダー,Zapdos,ポケモン/たね,ポケモン/たね,,120,雷,雷,闘,2,0,0,0,0,1,,,190,63.3,0,0,0,0,MC,240/742,1,でんじは,雷,,コインを1回投げオモテなら、相手のバトルポケモンを【マヒ】にする。,10まんボルト,雷雷●,190,このポケモンについているエネルギーを、すべてトラッシュする。,,,,
954,レントラーex,Luxray ex,ポケモン/2進化,ポケモン/2進化,ルクシオ,310,雷,闘,,1,1,0,0,0,0,,,250,125.0,0,0,0,0,MC,246/742,1,つきさすがんこう,●●,120,相手の手札を見て、その中からカードを1枚選び、トラッシュする。,ボルトストライク,雷雷,250,このポケモンについているエネルギーを、すべてトラッシュする。,,,,
955,エリキテル,Helioptile,ポケモン/たね,ポケモン/たね,,60,雷,闘,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,260/742,1,もってくる,●,,自分の山札を1枚引く。,バチバチ,雷,10,,,,,
956,ゼラオラ,Zeraora,ポケモン/たね,ポケモン/たね,,120,雷,闘,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,267/742,1,コンバットサンダー,雷●,20,相手のベンチポケモンの数×20ダメージ追加。,,,,,,,,
957,ミライドンex,Miraidon ex,テラスタル(でんき),ポケモン/たね,,220,雷,闘,,1,1,0,0,1,1,,,120,40.0,0,0,0,0,MC,284/742,1,テラスタル,,,このポケモンは、ベンチにいるかぎり、ワザのダメージを受けない。,スラッシュクロー,雷,40,,ハドロンスパーク,雷雷●,120,相手のバトルポケモンが「ポケモン【ex】」なら、120ダメージ追加。
958,ピクシー,Clefable,ポケモン/1進化,ポケモン/1進化,ピッピ,120,超,鋼,,2,0,0,0,0,0,,,100,33.3,0,0,0,0,MC,286/742,1,ゆびをふる,●●,,相手のバトルポケモンが持っているワザを1つ選び、このワザとして使う。,マジカルショット,超●●,100,,,,,
959,トゲピー,Togepi,ポケモン/たね,ポケモン/たね,,50,超,鋼,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,291/742,1,はたく,●●,30,,,,,,,,,
960,トゲチック,Togetic,ポケモン/1進化,ポケモン/1進化,トゲピー,90,超,鋼,,1,0,0,0,0,0,,,30,15.0,0,0,0,0,MC,292/742,1,ドレインキッス,●●,30,このポケモンのHPを「30」回復する。,,,,,,,,
961,マリル,Marill,ポケモン/たね,ポケモン/たね,,70,超,鋼,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,295/742,1,かくれる,●,,コインを1回投げオモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。,はねまわる,超●,20,,,,,
962,マリルリex,Azumarill ex,ポケモン/1進化,ポケモン/1進化,マリル,270,超,鋼,,2,1,0,0,0,0,シャボンあつめ,自分の番に何回でも使える。自分の場のポケモンについているエネルギーを1個選び、このポケモンにつけ替える。,60,20.0,0,0,0,0,MC,297/742,1,エナジーバルーン,●●●,60,このポケモンについている【超】エネルギーの数×40ダメージ追加。,,,,,,,,
963,カゲボウズ,Shuppet,ポケモン/たね,ポケモン/たね,,60,超,悪,闘,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,307/742,1,ホロウショット,超,20,,,,,,,,,
964,オーベム,Beheeyem,ポケモン/1進化,ポケモン/1進化,リグレー,100,超,悪,闘,1,0,0,0,0,0,,,20,20.0,0,0,0,0,MC,327/742,1,コスモビート,超,20×,自分の場のポケモンの数×20ダメージ。,,,,,,,,
965,ペロッパフ,Swirlix,ポケモン/たね,ポケモン/たね,,60,超,鋼,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,333/742,1,ぶつかる,超,20,,,,,,,,,
966,ペロリーム,Slurpuff,ポケモン/1進化,ポケモン/1進化,ペロッパフ,120,超,鋼,,2,0,0,0,0,0,,,70,40.0,0,0,0,0,MC,334/742,1,たいあたり,超,40,,マジカルショット,超●,70,,,,,
967,パピモッチ,Fidough,ポケモン/たね,ポケモン/たね,,60,超,鋼,,2,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,347/742,1,いいにおい,●,,自分の山札から【たね】ポケモンを1枚選び、ベンチに出す。そして山札を切る。,ふむ,●,10,,,,,
968,バウッツェルex,Dachsbun ex,ポケモン/1進化,ポケモン/1進化,パピモッチ,250,超,鋼,,2,1,0,0,0,0,まんぷくタイム,自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の進化ポケモン全員のHPを、すべて回復する。その後、回復したポケモンについているエネルギーを、すべてトラッシュする。,130,65.0,0,0,0,0,MC,348/742,1,ワンダーシャイン,●●,130,相手のバトルポケモンを【こんらん】にする。,,,,,,,,
969,サケブシッポex,Scream Tail ex,古代,ポケモン/たね,,190,超,悪,闘,1,1,0,0,0,1,,,120,40.0,0,0,0,0,MC,353/742,1,ぜっきょう,●,,このワザは、後攻プレイヤーの最初の番にだけ使える。次の相手の番、相手は手札からサポートを出して使えない。,かみくだく,超●●,120,相手のバトルポケモンについているエネルギーを1個選び、トラッシュする。,,,,
970,キチキギス,Fezandipiti,ポケモン/たね,ポケモン/たね,,120,超,鋼,,1,0,0,0,0,1,アドレナフェロモン,このポケモンに【悪】エネルギーがついているなら、このポケモンがワザのダメージを受けるとき、自分はコインを1回投げる。オモテなら、このポケモンはそのダメージを受けない。,30,30.0,0,0,0,0,MC,359/742,1,エナジーフェザー,超,30×,このポケモンについているエネルギーの数×30ダメージ。,,,,,,,,
971,テツノイワオ,Iron Boulder,未来,ポケモン/たね,,140,超,悪,闘,3,0,0,0,0,1,,,170,85.0,0,0,0,0,MC,360/742,1,アジャストホーン,超●,170,自分の手札と相手の手札が同じ枚数でないなら、このワザは失敗。,,,,,,,,
972,カポエラー,Hitmontop,ポケモン/たね,ポケモン/たね,,100,闘,超,,1,0,0,0,0,1,,,50,25.0,0,0,0,0,MC,367/742,1,スピンドロー,●,,自分の手札をすべて山札にもどして切る。その後、山札を6枚引く。,けたぐり,闘●,50,,,,,
973,グラードン,Groudon,ポケモン/たね,ポケモン/たね,,140,闘,草,,3,0,0,0,0,1,,,150,37.5,0,0,0,0,MC,375/742,1,ぶちかます,闘闘●,80,,メガトンフォール,闘闘●●,150,このポケモンにも30ダメージ。,,,,
974,リオル,Riolu,ポケモン/たね,ポケモン/たね,,70,闘,超,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,379/742,1,パンチ,闘●,30,,,,,,,,,
975,マッギョex,Stunfisk ex,ポケモン/たね,ポケモン/たね,,210,闘,草,,2,1,0,0,0,1,,,100,33.3,0,0,0,0,MC,394/742,1,かじりつく,闘,30,次の相手の番、このワザを受けたポケモンは、にげられない。,びちびちトラップ,闘●●,100,このポケモンにダメカンがのっているなら、100ダメージ追加。,,,,
976,メレシー,Carbink,ポケモン/たね,ポケモン/たね,,90,闘,草,,1,0,0,0,0,1,ダブルタイプ,このポケモンは、場にいるかぎり【闘】と【超】の2つのタイプになる。,70,23.3,0,0,0,0,MC,400/742,1,カウンタージュエル,闘闘●,70,相手のサイドの残り枚数が2枚以下なら、100ダメージ追加。,,,,,,,,
977,マケンカニ,Crabrawler,ポケモン/たね,ポケモン/たね,,90,闘,超,,3,0,0,0,0,1,,,50,16.7,0,0,0,0,MC,401/742,1,はさむ,●●,20,,クラブハンマー,●●●,50,,,,,
978,ナゲツケサル,Passimian,ポケモン/たね,ポケモン/たね,,110,闘,超,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,407/742,1,れんけいスロー,闘●,20×,自分の場の【たね】ポケモンの数×20ダメージ。,,,,,,,,
979,コライドンex,Koraidon ex,テラスタル(かくとう),ポケモン/たね,,230,闘,超,,2,1,0,0,1,1,,,200,66.7,1,1,1.0,0,MC,425/742,1,テラスタル,,,このポケモンは、ベンチにいるかぎり、ワザのダメージを受けない。,ひひいろのキバ,闘●,50,前の相手の番に、ワザのダメージで、自分のポケモンが【きぜつ】していたなら、120ダメージ追加。,インパクトブロー,闘闘●,200,次の自分の番、このポケモンは「インパクトブロー」が使えない。
980,フシデ,Venipede,ポケモン/たね,ポケモン/たね,,80,悪,闘,,3,0,0,0,0,1,,,40,13.3,0,0,0,0,MC,460/742,1,どくえき,悪,,相手のバトルポケモンを【どく】にする。,かいてんアタック,悪●●,40,,,,,
981,ホイーガ,Whirlipede,ポケモン/1進化,ポケモン/1進化,フシデ,100,悪,闘,,3,0,0,0,0,0,,,60,20.0,0,0,0,0,MC,461/742,1,ポイズンサークル,悪,,相手のバトルポケモンを【どく】にする。次の相手の番、このワザを受けたポケモンは、にげられない。,かいてんアタック,悪●●,60,,,,,
982,ペンドラー,Scolipede,ポケモン/2進化,ポケモン/2進化,ホイーガ,170,悪,闘,,3,0,0,0,0,0,,,160,53.3,0,0,0,0,MC,462/742,1,ひどうなひとさし,悪●,,相手のバトルポケモンの残りHPが「10」になるように、ダメカンをのせる。,ヘドロばくだん,悪●●,160,,,,,
983,バルチャイ,Vullaby,ポケモン/たね,ポケモン/たね,,70,悪,雷,闘,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,474/742,1,はばたく,●●,20,,,,,,,,,
984,バルジーナex,Mandibuzz ex,ポケモン/1進化,ポケモン/1進化,バルチャイ,260,悪,雷,闘,1,1,0,0,0,0,,,160,53.3,0,0,0,0,MC,475/742,1,ほねシュート,●●,,相手のポケモン1匹に、50ダメージ。［ベンチは弱点・抵抗力を計算しない。］,バルチャークロー,悪●●,160,相手の手札からオモテを見ないで1枚選び、トラッシュする。,,,,
985,フーパ,Hoopa,ポケモン/たね,ポケモン/たね,,120,悪,草,,2,0,0,0,0,1,,,130,43.3,0,0,0,0,MC,482/742,1,くすねる,●,,自分の山札を2枚引く。,ナックルインパクト,悪悪●,130,次の自分の番、このポケモンはワザが使えない。,,,,
986,アラブルタケ,Brute Bonnet,古代,ポケモン/たね,,120,悪,草,,3,0,0,0,0,1,,,50,16.7,0,0,0,0,MC,487/742,1,どくをとばす,悪,,相手のバトルポケモンを【どく】にする。,まくしなぐる,悪悪悪,50,相手のバトルポケモンにのっているダメカンの数×50ダメージ追加。,,,,
987,クチート,Mawile,ポケモン/たね,ポケモン/たね,,90,鋼,炎,草,1,0,0,0,0,1,,,90,30.0,0,0,0,0,MC,495/742,1,なかまをよぶ,●,,自分の山札から【たね】ポケモンを2枚まで選び、ベンチに出す。そして山札を切る。,かみつく,鋼●●,90,,,,,
988,レジスチルex,Registeel ex,ポケモン/たね,ポケモン/たね,,230,鋼,炎,草,3,1,0,0,0,1,,,140,35.0,0,0,0,0,MC,499/742,1,レジチャージ,●,,自分のトラッシュから「基本【鋼】エネルギー」を2枚まで選び、このポケモンにつける。,プロテクトスチール,鋼●●●,140,次の相手の番、このポケモンが受けるワザのダメージは「-50」される。,,,,
989,ドーミラー,Bronzor,ポケモン/たね,ポケモン/たね,,60,鋼,炎,草,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,500/742,1,シールドアタック,鋼●,20,コインを1回投げオモテなら、20ダメージ追加。,,,,,,,,
990,トゲデマルex,Togedemaru ex,ポケモン/たね,ポケモン/たね,,190,鋼,炎,草,1,1,0,0,0,1,,,80,40.0,0,0,0,0,MC,514/742,1,しびればり,鋼,20,コインを1回投げオモテなら、相手のバトルポケモンを【マヒ】にする。,トゲトゲローリング,鋼●,80,前の自分の番に、このポケモンが「トゲトゲローリング」を使っていたなら、80ダメージ追加。,,,,
991,メルメタル,Melmetal,ポケモン/1進化,ポケモン/1進化,メルタン,160,鋼,炎,草,4,0,0,0,0,0,,,230,46.0,0,0,0,0,MC,518/742,1,ぶちかます,鋼鋼●,120,,アイアンバッシュ,鋼鋼鋼鋼●,230,,,,,
992,ジュラルドン,Duraludon,ポケモン/たね,ポケモン/たね,,130,鋼,炎,草,2,0,0,0,0,1,,,130,43.3,0,0,0,0,MC,523/742,1,がちんこ,鋼鋼,50,,ジュラルビーム,鋼鋼鋼,130,このポケモンについているエネルギーを2個選び、トラッシュする。,,,,
993,ミミズズex,Orthworm ex,ポケモン/たね,ポケモン/たね,,220,鋼,炎,草,4,1,0,0,0,1,ボコスカがえし,このポケモンが、相手のポケモンからワザのダメージを受けたとき、このポケモンについている【鋼】エネルギーの数×2個ぶんのダメカンを、ワザを使ったポケモンにのせる。,150,37.5,0,0,0,0,MC,533/742,1,がんせきふうじ,●●●●,150,次の相手の番、このワザを受けたポケモンは、にげられない。,,,,,,,,
994,オノンド,Fraxure,ポケモン/1進化,ポケモン/1進化,キバゴ,100,竜,,,2,0,0,0,0,0,きんちょうかん,このポケモンは、相手が手札からグッズまたはサポートを出して使ったとき、その効果を受けない。,80,40.0,0,0,0,0,MC,542/742,1,りゅうのはどう,闘鋼,80,自分の山札を上から1枚トラッシュする。,,,,,,,,
995,オノノクス,Haxorus,ポケモン/2進化,ポケモン/2進化,オノンド,170,竜,,,2,0,0,0,0,0,,,230,115.0,0,0,0,0,MC,543/742,1,アックスダウン,闘,,相手のバトルポケモンに特殊エネルギーがついているなら、そのポケモンを【きぜつ】させる。,りゅうのはどう,闘鋼,230,自分の山札を上から3枚トラッシュする。,,,,
